UNOME,QTDE
FARDIM,1
GARDIM,1
JARDIM,224
BOMJARDIM,1
BONJARDIM,1
MONJARDIM,6
BALARDIM,1
NARDIM,3
PARDIM,2
TARDIM,1
ZARDIM,1
BORDIM,7
GORDIM,1
GOUDIM,1
KEIM,3
KLEIM,1
BREIM,1
STEIM,2
FIM,9
CHAFIM,1
SERAFIM,108
ASSAFIM,1
ALTAFIM,2
CHAFFIM,1
JALFIM,2
DELFIM,8
GODOLFIM,2
BOMFIM,255
BONFIM,198
BRUSCAGIM,1
FAGIM,1
BAGAGIM,1
GUILGIM,1
CARBOGIM,1
NAHIM,1
MINAHIM,1
PAHIM,5
RAHIM,2
BRAHIM,3
ABRAHIM,4
EBRAHIM,3
HEBRAHIM,1
IBRAHIM,15
TAHIM,3
CHIM,1
TRABACHIM,1
FACHIM,1
CECHIM,1
PECHIM,1
ZECHIM,1
BIANCHIM,1
MARASCHIM,1
SELEGHIM,1
PEGHIM,1
BILHIM,3
SERAPHIM,8
DELPHIM,3
SHIM,1
THIM,1
MIYOJIM,1
KIM,15
AKIM,1
HAKIM,1
WAKIM,2
PEKIM,1
ZACARKIM,2
FURKIM,1
LIM,2
NADALIM,1
NALIM,1
PASCHOALIM,1
SALIM,26
PASQUALIM,1
VALIM,32
AZALIM,1
MOCELIM,1
ANGELIM,21
MELIM,5
ZEPELIM,1
SELIM,1
GEQUELIM,1
BATTAGLIM,1
FRANKLIM,1
VALLIM,17
WALLIM,1
MOCELLIM,1
KJELLIM,1
PELLIM,1
OLIM,1
PREDOLIM,1
FOLIM,3
MANGOLIM,2
VIRGOLIM,1
MOLIM,2
DALMOLIM,1
CAMPOLIM,1
ROLIM,165
PAROLIM,1
GEROLIM,1
RANSOLIM,2
CONSOLIM,1
SANTOLIM,1
BRUSTOLIM,1
BOVOLIM,2
BRIZOLIM,1
CARLIM,1
BERLIM,4
FERLIM,1
MERLIM,7
GULIM,1
MULIM,2
MOULIM,1
RULIM,2
AMIM,9
BENJAMIM,11
LAMIM,3
RAMIM,2
SCRAMIM,2
SERAMIM,1
BELTRAMIM,1
EMIM,1
CEMIM,1
CHEMIM,3
ALKIMIM,9
SIMIM,2
ALQUIMIM,3
MAXIMIM,1
ALKMIM,15
GUGELMIM,1
COMIM,4
GIACOMIM,1
TOMIM,1
TORMIM,1
JASMIM,1
STEVANIM,1
ZANIM,1
MINIM,2
TONIM,1
BOIM,3
ABOIM,3
BABOIM,1
VILABOIM,1
VILLABOIM,1
ALBOIM,1
CAMBOIM,11
RIBEMBOIM,3
COIM,1
HARDOIM,5
BANGOIM,1
ALPOIM,1
PIM,4
CAPIM,1
SCAPIM,1
CHIAPIM,1
FILIPPIM,1
PUPPIM,4
SCARPIM,1
BRANDESPIM,1
CRISPIM,56
CHRISPIM,6
DUPIM,5
PUPIM,3
ARIM,1
SCARIM,1
DARIM,2
GARIM,2
MALGARIM,1
BOGARIM,2
BUGARIM,1
HARIM,1
TENHARIM,4
LAJARIM,2
CLARIM,1
VILARIM,11
VILLARIM,5
MARIM,9
CANARIM,2
MONARIM,1
CHAPARIM,1
CAMPARIM,1
COMPARIM,1
SCOMPARIM,3
GASPARIM,2
CASARIM,2
CONTARIM,1
GUARIM,2
FAVARIM,1
ALVARIM,1
BAZARIM,1
CAZARIM,4
VAZARIM,1
BRIM,1
GEBRIM,8
ALECRIM,18
CEDRIM,5
SIDRIM,7
BOLDRIM,1
SEFERIM,1
KNIERIM,2
VALERIM,1
EMERIM,4
PALMERIM,7
PERIM,22
GASPERIM,1
MANFRIM,3
GRIM,1
MAGRIM,1
PALMEIRIM,3
MIRIM,1
PIRIM,1
BORIM,2
TAMBORIM,1
FORIM,2
PICHORIM,2
MILHORIM,1
MIORIM,2
CAMORIM,3
DAMORIM,2
TEMPORIM,1
VENTORIM,8
PRIM,6
MAMPRIM,1
CARRIM,1
FELTRIM,3
COTRIM,58
CUTRIM,43
COUTRIM,3
SAURIM,1
AMURIM,2
TURIM,1
MATURIM,1
VENTURIM,5
SONSIM,1
SCHARDOSIM,4
GUATIMOSIM,3
ROSIM,4
TOSIM,1
SCORSIM,1
ESCORSIM,1
THOMASSIM,1
QASSIM,1
TASSIM,1
YASSIM,1
PLESSIM,1
NESSIM,1
PESSIM,2
SESSIM,4
JUSSIM,1
BUATIM,1
YATIM,2
BETIM,2
SACHETIM,1
SETIM,2
ROSSETIM,1
LACHTIM,1
BANTIM,5
FANTIM,1
SANTIM,1
VICENTIM,6
ARGENTIM,1
VALENTIM,99
WALENTIM,1
VALLENTIM,1
TRENTIM,1
PIASENTIM,1
CONTIM,5
TRAMONTIM,2
PONTIM,3
MARTIM,4
SARTIM,4
ALBERTIM,2
GASTIM,1
COSTIM,1
BETTIM,4
PUTTIM,1
MUTIM,1
BUIM,2
CAMBUIM,1
DUIM,2
ARDUIM,1
GUIM,4
SELLEGUIM,1
CANEGUIM,1
MENEGUIM,2
ULGUIM,4
ALPUIM,1
AQUIM,1
BAQUIM,1
BARDAQUIM,1
FAQUIM,3
PELAQUIM,2
JOAQUIM,51
WAQUIM,2
SEQUIM,1
ZEQUIM,1
QUIMQUIM,1
RONQUIM,1
ROQUIM,2
MARROQUIM,3
MARQUIM,1
MAYORQUIM,2
FURQUIM,8
TOLMASQUIM,2
PASQUIM,2
VARASQUIM,2
SESQUIM,1
ZUQUIM,2
SUIM,1
ZUIM,4
DAVIM,2
GAVIM,1
PAVIM,1
BRAVIM,9
ALVIM,98
ALEXIM,3
YIM,1
AZIM,1
PAZIM,2
HIZIM,2
AMBROZIM,1
SELAYZIM,1
NEJM,1
THIJM,1
TENENBOJM,1
BINENBOJM,1
HALM,2
SCHALM,3
MALM,1
PALM,4
SALM,1
SCHWALM,1
HELM,1
SCHINDHELM,1
WILHELM,10
WILLHELM,1
KELM,2
OLM,2
LINDOLM,1
KOLM,3
DAMM,2
HAMM,2
RAMM,2
WOLFFGRAMM,1
SCHRAMM,21
STAMM,4
BREMM,3
GRIMM,6
SIMM,4
TIMM,28
BOMM,2
GOMM,1
WILKOMM,1
MOMM,3
FROMM,1
SOMM,2
TOMM,1
BLUMM,1
DRUMM,1
GRUMM,1
STUMM,6
TRANM,1
BOM,15
LIDBOM,1
DEBOM,2
SEMPREBOM,1
POSSEBOM,2
BALBOM,1
ZAMBOM,2
BEMBOM,1
PLOMBOM,1
RICOBOM,2
PIETROBOM,3
POSSOBOM,1
JUNKERFEURBOM,1
KELECOM,2
TICOM,1
MARCOM,2
CONDOM,1
UDOM,1
THOM,2
BLOM,1
REOLOM,1
BROM,1
CEROM,1
HAGSTROM,1
ENGSTROM,1
HELLSTROM,1
HAMMARSTROM,3
DALVIASOM,1
MARSOM,1
TOM,1
PITTOM,1
LERM,4
WORM,6
MAYWORM,2
STURM,5
SZTURM,1
AUM,3
CHAMCHAUM,1
FARAUM,1
BRAUM,2
KOKUBUM,1
DUM,2
ADDUM,1
VERDUM,2
GOLDENFUM,1
AGUM,1
CHAMAHUM,1
NAHUM,8
BALCHUM,1
DERSCHUM,1
LEHUM,1
BARHUM,1
THUM,1
RANTHUM,2
IRRTHUM,1
LUM,1
HALUM,1
SALUM,16
BLUM,9
BERENBLUM,1
ROSENBLUM,1
ROZENBLUM,1
MADLUM,1
MCCALLUM,1
SALLUM,8
PLUM,2
MAZLUM,1
NAOUM,2
KADDOUM,2
NAHOUM,1
DECHOUM,2
HALLOUM,1
SALLOUM,1
GHAMOUM,1
HATOUM,1
CAMAPUM,2
BARUM,2
BRUM,166
DRUM,1
GERUM,1
WOLFRUM,1
PUNGIRUM,1
KRUM,1
SANTORUM,2
SUM,1
WASUM,2
HASSUM,1
URTASSUM,1
ROSSUM,1
HATUM,2
TATUM,1
MAFTUM,1
HOTTUM,1
YUM,1
BAYUM,1
AVEZUM,2
BUEXM,1
CHAYM,3
COMYM,1
AN,3
SCHAAN,3
LAAN,4
SAMAAN,1
SEMAAN,2
SIMAAN,4
CANAAN,4
KANAAN,5
BAN,1
CHAABAN,1
GABAN,2
BALABAN,3
NABAN,1
BARABAN,1
LIEBAN,1
SANTIESTEBAN,3
ALBAN,2
GILBAN,1
ZAMBAN,1
OBAN,1
BARBAN,1
CERBAN,1
URBAN,11
KURBAN,1
CHICAYBAN,1
CAN,1
BACAN,1
HACAN,2
MACAN,1
BACCAN,2
BOLCAN,1
PANCAN,1
RANCAN,1
ZANCAN,14
DUNCAN,5
TOSCAN,7
BRSCAN,1
DAN,6
ADAN,2
BADAN,4
KANIKADAN,1
BALADAN,1
CHARADAN,1
SEDAN,1
VEDAN,1
BOGDAN,2
RECHDAN,1
RAIDAN,1
ZAIDAN,10
BALDAN,12
DOLDAN,1
ROLDAN,6
SOLDAN,1
ZOLDAN,3
HAMDAN,5
BONDAN,3
ODAN,1
PELODAN,1
TARDAN,2
VERDAN,1
DORDAN,1
JORDAN,7
ZORDAN,5
JOURDAN,2
SAUDAN,1
SUDAN,2
RAYDAN,1
JEAN,1
GRANDJEAN,1
MIRLEAN,1
ORLEAN,1
GREAN,1
FLOREAN,1
PETEAN,5
MORTEAN,1
FAN,3
VILLAFAN,3
PERAFAN,1
STEFAN,1
STEFFAN,1
ZHUOFAN,1
RUOFAN,1
CARFAN,1
FARFAN,3
MARFAN,1
XERFAN,4
GAN,1
REAGAN,1
FAGAN,5
PAGAN,3
BARRAGAN,4
MARDGAN,2
DEGAN,1
DALDEGAN,3
MARDEGAN,7
DEEGAN,2
DONEGAN,1
SEGAN,1
DURIGAN,5
SUSIGAN,1
SUZIGAN,1
MANGAN,1
WANGAN,1
TENGAN,2
COGAN,1
PEDROGAN,1
DERGAN,5
MORGAN,7
PUGAN,1
HAN,2
BENDAHAN,1
SERJAHAN,1
KAHAN,1
ASPAHAN,1
TAHAN,3
NABHAN,2
CHAN,11
IACHAN,1
WALCHAN,1
VOLCHAN,1
RAPCHAN,1
MERCHAN,1
VOLSCHAN,2
GARIGHAN,1
VAUGHAN,2
KOCHHAN,1
BURIHAN,2
KHAN,2
BILHAN,1
MILHAN,1
AGULHAN,1
BADANHAN,1
PANHAN,2
MACENHAN,1
FLUMINHAN,1
JOHAN,1
MOHAN,1
KMOHAN,3
ROHAN,2
STEPHAN,6
HOERHAN,1
NATHAN,1
RAMANATHAN,1
JONATHAN,1
WIETHAN,6
PITHAN,7
PITTHAN,5
ZLUHAN,1
DADAIAN,1
FAIAN,1
FABIAN,7
BIBIAN,1
BARBIAN,1
YACUBIAN,2
TRUBIAN,1
CANCIAN,9
KOCIAN,3
DIAN,2
NAHABEDIAN,1
ARABIDIAN,1
CANDIAN,2
SCANDIAN,1
MANDIAN,1
FAGIAN,1
BOIHAGIAN,1
LOREGIAN,3
POGGIAN,1
BOLIGIAN,1
CHIAN,2
HABECHIAN,1
KECHICHIAN,1
KENCHIAN,1
JIAN,1
BOYADJIAN,2
ALBOYADJIAN,1
YAGHDJIAN,2
TAZIDJIAN,1
TARAKDJIAN,1
KOUYOUMDJIAN,1
DERMENDJIAN,1
SABUNDJIAN,1
TOPDJIAN,1
DEMIRDJIAN,1
SALUDJIAN,1
KIAN,2
PARSEKIAN,1
JOSAHKIAN,2
BALIKIAN,1
DJANIKIAN,1
TUTIKIAN,1
BAMBOKIAN,1
KEVORKIAN,1
GAZEBAYOUKIAN,1
BALIAN,1
PACHALIAN,1
TCHALIAN,1
BELIAN,2
ARAKELIAN,1
CORNELIAN,1
MAPRELIAN,1
DURELIAN,1
KARAGUELIAN,1
CONEGLIAN,6
MILIAN,5
ZAMILIAN,1
KARSAKLIAN,1
GALLIAN,1
ZEITOUNLIAN,1
SISLIAN,1
ULIAN,5
BULIAN,5
GIULIAN,1
RULIAN,1
ZULIAN,5
MIAN,3
DAMIAN,11
ZAMIAN,2
DEMIAN,3
BADEMIAN,1
SLEMIAN,1
NESSIMIAN,1
TORKOMIAN,2
PERNOMIAN,1
FUMIAN,3
FLUMIAN,1
PAJANIAN,1
ARSLANIAN,2
SUBRAMANIAN,1
SDEPANIAN,1
VARTANIAN,2
KATCHVARTANIAN,1
DISHCHEKENIAN,1
SEKSENIAN,1
MELDONIAN,1
MAMIGONIAN,1
SIMONIAN,2
ANTONIAN,1
COMUNIAN,1
MONTAGOUNIAN,1
OIAN,2
BOIAN,1
POIAN,1
TROIAN,6
PIAN,4
DALPIAN,2
CUMPIAN,1
SERAIDARIAN,1
NAJJARIAN,1
MARIAN,2
ZAMARIAN,2
HAMPARIAN,1
GASPARIAN,1
BAGHDASSARIAN,1
ZARTARIAN,1
CEBRIAN,2
SEBRIAN,1
ADRIAN,1
DJELBERIAN,1
BERBERIAN,1
ISKENDERIAN,1
FERIAN,1
TCHAKERIAN,1
GLERIAN,1
MISSIRIAN,1
COJORIAN,1
KIRKORIAN,1
FLORIAN,5
LLORIAN,1
DADOORIAN,1
CIPRIAN,1
FURIAN,6
SURIAN,4
ASTURIAN,4
SIAN,1
PASIAN,2
MAGDESIAN,1
OHANNESIAN,1
HSIAN,1
CANSIAN,2
MOUSESSIAN,1
BOGOSSIAN,4
BOGHOSSIAN,2
KOSSIAN,1
PANOSSIAN,1
TOROSSIAN,1
PENTIAN,1
COTIAN,1
HOTOTIAN,1
BASTIAN,7
BEZDIGUIAN,1
VIAN,8
AVIAN,1
SAVIAN,6
OTAVIAN,1
CHADAREVIAN,1
VIVIAN,15
BERVIAN,2
DUVIAN,1
PAZIAN,2
SLOBODZIAN,2
TIZIAN,1
MERZIAN,1
TERZIAN,1
DRUZIAN,9
PAJAN,1
FABJAN,1
BEJAN,1
MODRIJAN,1
TRANJAN,2
BOJAN,1
TROJAN,3
RODERJAN,1
FORJAN,1
SURJAN,1
BUJAN,1
LUJAN,4
KOENIGKAN,1
DOMIENIKAN,1
ZIKAN,1
BOURDOKAN,1
MOKAN,1
BOURDOUKAN,1
ALAN,1
BALAN,8
CARBALAN,1
CORBALAN,1
DALAN,1
GALAN,10
MALAN,3
CATALAN,1
BERTALAN,1
CORVALAN,1
BLAN,1
BELAN,4
KINDELAN,3
MICHELAN,5
CATELAN,7
HORTELAN,1
CASTELAN,6
CATTELAN,4
DERVELAN,1
GABILAN,2
MILAN,16
COSTAMILAN,4
PILAN,3
VILAN,1
GAVILAN,3
PASKLAN,1
ALLAN,2
GALLAN,1
BELLAN,2
CATELLAN,1
CASTELLAN,3
MILLAN,7
MCMILLAN,1
BOLAN,1
MARCOLAN,5
BRENDOLAN,1
BAGOLAN,1
GREGOLAN,1
MOLAN,2
SCAPOLAN,1
ROLAN,1
ISOLAN,2
BOSSOLAN,1
FONTOLAN,2
ORTOLAN,7
BORTOLAN,2
PORTOLAN,1
COVOLAN,1
IZOLAN,3
BOZOLAN,2
CAPLAN,2
KAPLAN,2
CARLAN,3
ZAMBERLAN,12
TERLAN,1
PORLAN,2
FURLAN,63
PRETURLAN,1
RASLAN,1
BURASLAN,1
ARSLAN,1
RASSLAN,1
MACULAN,7
FULAN,1
BOULAN,1
MEYLAN,1
MAN,2
MALAMAN,1
MAMAN,1
NAMAN,3
ARAMAN,1
SAMAN,2
CASAMAN,1
CASTAMAN,2
GUAMAN,1
ALCAHUAMAN,1
ZAMAN,1
LIBMAN,1
LOIBMAN,2
SZRAJBMAN,1
GRUBMAN,1
HOLCMAN,1
SHADMAN,1
FRIEDMAN,3
WIEDMAN,1
REDMAN,1
ZAIDMAN,1
FRIDMAN,3
VALDMAN,2
WALDMAN,4
FELDMAN,8
GOLDMAN,4
LANDMAN,2
GOODMAN,1
HARDMAN,8
BURDMAN,1
FRYDMAN,2
WAIDEMAN,1
ALDEMAN,1
ALEMAN,2
CALEMAN,1
WILLEMAN,1
HALMEMAN,2
NEMAN,1
HENEMAN,1
FIREMAN,8
WAITEMAN,1
WHITEMAN,1
HUNTEMAN,1
BRAFMAN,2
JEFFMAN,2
KAUFFMAN,1
COIFMAN,4
KOIFMAN,5
GOFMAN,1
DORFMAN,3
KAUFMAN,4
WAGMAN,1
SELIGMAN,3
HONIGMAN,1
LONGMAN,1
ZUGMAN,2
ABUNAHMAN,1
RAHMAN,2
COACHMAN,1
RACHMAN,2
PECHMAN,1
WAICHMAN,1
ROICHMAN,2
OCHMAN,1
HOCHMAN,2
GERCHMAN,1
BUCHMAN,1
GOIHMAN,1
CALHMAN,1
BELPHMAN,1
OTHMAN,1
ROTHMAN,2
LAIMAN,1
RAIMAN,1
DIMAN,1
BONADIMAN,8
GARDIMAN,1
LEIMAN,1
KLEIMAN,2
SLEIMAN,1
SULEIMAN,1
NEIMAN,2
FREIMAN,1
STEIMAN,1
CALIMAN,20
SOLIMAN,3
SULIMAN,1
NIMAN,1
ARIMAN,1
SIMAN,5
LAQUIMAN,1
NAJMAN,1
WAJMAN,1
LACKMAN,1
BLACKMAN,2
BECKMAN,4
HICKMAN,1
LUCKMAN,1
EKMAN,2
HEKMAN,1
SCHENKMAN,2
MARKMAN,1
SUKMAN,1
SALMAN,4
GANDELMAN,6
NUDELMAN,1
STIFELMAN,1
HELMAN,1
GHELMAN,1
KELMAN,1
MELMAN,2
EPELMAN,1
COPELMAN,2
KOPELMAN,2
GITELMAN,2
FINTELMAN,2
MITTELMAN,1
GUELMAN,1
HILMAN,1
MILMAN,2
SZPILMAN,1
INKLMAN,1
HELLMAN,2
COLMAN,7
KOOLMAN,1
MEULMAN,1
KULMAN,2
BOMMAN,1
GRINMAN,1
SHUNMAN,1
SALOMAN,1
NOMAN,3
BROOMAN,1
ROMAN,23
TOMAN,1
KIPMAN,1
KNOPMAN,1
LIBERMAN,1
SILBERMAN,3
ZILBERMAN,1
OBERMAN,1
FEDERMAN,2
LEDERMAN,1
CHNAIDERMAN,1
LEIDERMAN,1
FERMAN,2
FEFERMAN,1
KLIGERMAN,1
HERMAN,1
CHERMAN,6
TUCHERMAN,1
CUKIERMAN,2
AKERMAN,2
EKERMAN,1
LERMAN,1
MALERMAN,1
OLLERMAN,1
GAMERMAN,3
ZIMERMAN,3
ZIMMERMAN,2
CHAPERMAN,3
SERMAN,2
KEISERMAN,1
GISERMAN,1
WASSERMAN,4
LATERMAN,1
LAHTERMAN,1
EKSTERMAN,1
GUTERMAN,3
BRAWERMAN,1
SZERMAN,2
BIRMAN,3
BONADIRMAN,1
FIRMAN,2
KORMAN,1
NORMAN,2
HAIRRMAN,1
FURMAN,3
HASMAN,1
VRIESMAN,1
HAISMAN,1
VAISMAN,2
REISMAN,1
EJNISMAN,1
ROISMAN,2
GROISMAN,2
CHRISMAN,1
ZISMAN,1
FLAKSMAN,2
WAKSMAN,1
BUKSMAN,1
OSMAN,2
ROSMAN,2
GROSMAN,2
WAISSMAN,1
GROSSMAN,1
DUSMAN,1
GUSMAN,9
ZUSMAN,1
FOGTMAN,1
SCHECHTMAN,3
ITMAN,1
BREITMAN,1
SCHNITMAN,2
ROITMAN,5
ZALTMAN,1
ROTMAN,1
CROTMAN,1
SVARTMAN,4
ZARTMAN,1
CHERTMAN,1
BORTMAN,3
TREISTMAN,1
KITTMAN,1
GUTTMAN,1
TUTTMAN,1
GUTMAN,6
KRUTMAN,1
SZTUTMAN,1
VERZTMAN,3
NEUMAN,1
TIUMAN,2
NOUMAN,1
POUMAN,1
GRUMAN,1
SUMAN,5
NEWMAN,1
BOUWMAN,1
OXMAN,1
HEYMAN,1
TROYMAN,1
RAIZMAN,1
RAJZMAN,1
FISZMAN,2
SCHWARTZMAN,1
KERTZMAN,3
GUZMAN,17
GRUZMAN,2
CANAN,3
HANAN,2
CHANAN,2
KANAN,1
SANAN,1
OSANAN,1
TANAN,3
MACAGNAN,7
PACAGNAN,1
BADAGNAN,1
PAGNAN,4
FREGNAN,1
ZAMIGNAN,2
ZOMIGNAN,1
FLUMIGNAN,3
MASSIGNAN,3
REINAN,1
LINAN,1
CAPINAN,2
ESTUPINAN,2
QUINAN,2
BONAN,4
BASCUNAN,1
COAN,11
ALOAN,1
MANTOAN,1
PAN,12
SPARAPAN,1
CATAPAN,3
CATTAPAN,2
ITEPAN,1
STEPAN,1
KLIPAN,1
BOMPAN,1
TOPAN,3
STEPPAN,1
TOPPAN,1
TUPPAN,1
GOLBSPAN,1
CRESPAN,1
GRESPAN,2
FLIGENSPAN,1
GRYNSZPAN,3
RAN,1
ARAN,4
BARAN,7
BARBARAN,1
ZUBARAN,2
CARAN,4
OTHARAN,2
MARAN,8
CAMARAN,1
SEREPARAN,1
SARAN,4
TARAN,1
MATARAN,1
GEBRAN,1
GIBRAN,1
BILOBRAN,2
JUBRAN,2
BEDRAN,3
CEDRAN,1
GONDRAN,1
RODRAN,1
BERAN,1
GALCERAN,2
CALDERAN,2
ZUKERAN,1
MASSERAN,1
TERAN,2
MOTTERAN,1
VERAN,1
GRAVERAN,2
CHAFRAN,1
SCHAFRAN,1
IFRAN,1
WOLFRAN,1
ZANFRAN,1
INFRAN,3
INSFRAN,3
VILLAGRAN,2
CHEIRAN,1
COMIRAN,4
PIRAN,3
SAIORAN,1
MORAN,5
ALBARRAN,2
FERRAN,2
SERRAN,2
TRAN,1
CATRAN,1
METRAN,1
BITRAN,1
LITRAN,1
ALTRAN,1
BELTRAN,9
FELTRAN,2
FOLTRAN,8
AUTRAN,12
MUTRAN,1
BURBURAN,1
DURAN,26
TURAN,2
SAN,1
HASAN,2
TUKASAN,1
BONDESAN,1
MARCHESAN,21
BORGHESAN,1
BRESAN,2
TORESAN,3
TORRESAN,2
PIOVESAN,28
NAHSAN,1
BARBISAN,5
GUISAN,1
TREVISAN,86
BALSAN,3
MANSAN,1
PIOVENSAN,1
PINSAN,1
QUINSAN,4
ROSAN,1
PIEROSAN,2
BARSAN,1
BERSAN,1
AVERSAN,1
CAVERSAN,1
BASSAN,9
HASSAN,3
MASSAN,1
BARTASSAN,1
CAVASSAN,1
PESSAN,1
AMPESSAN,4
BRESSAN,42
BOSSAN,1
POSSAN,1
BENSOUSSAN,1
LOUSAN,1
BENSUSAN,1
PAYSAN,1
TAN,2
ATAN,2
PRESECATAN,1
CABOATAN,1
MARFETAN,1
GAITAN,1
MAITAN,3
MARITAN,2
CELTAN,1
BRENTAN,1
PINTAN,3
FONTAN,4
BOTAN,2
BERTAN,2
GORTAN,1
CASTAN,1
CARASTAN,1
CRESTAN,1
MARISTAN,1
CHRISTAN,1
OLSTAN,1
CATTAN,1
KATTAN,1
ACAUAN,2
RADUAN,2
BOLDUAN,1
CHEHUAN,2
IUAN,1
SANJUAN,2
KUAN,1
ELUAN,1
ARAQUAN,1
MANTUAN,4
VERTUAN,1
YUAN,3
VAN,2
PAVAN,43
ZAVAN,1
EDVAN,1
BODEVAN,4
STEVAN,1
ESTEVAN,1
IVAN,2
DIVAN,1
OSULLIVAN,1
VIVAN,12
ALVAN,1
GALVAN,6
KALVAN,2
MONTALVAN,1
CONSELVAN,1
PADOVAN,11
PIOVAN,1
KLOVAN,1
CRISTOVAN,1
LICHTVAN,1
WAN,1
SAWAN,4
SCHWAN,3
DIWAN,1
KWAN,1
ALWAN,1
SUWWAN,1
ZWAN,1
YAN,1
AYAN,2
KHARMANDAYAN,1
BENDAYAN,1
NOURAYAN,1
KIYAN,1
SAHAKYAN,1
MELIKYAN,1
ADORYAN,1
ZAN,7
BAZAN,12
BARBAZAN,1
FAZAN,3
HAZAN,2
CHAZAN,1
KAZAN,3
TERAZAN,1
DEZAN,9
MARCHEZAN,4
BORGHEZAN,1
LEZAN,2
PARMEZAN,1
PIEREZAN,4
TORREZAN,2
BORGUEZAN,1
MARQUEZAN,7
PIOVEZAN,14
BIZAN,1
BARBIZAN,1
MALIZAN,1
MIZAN,1
TREVIZAN,5
KZAN,2
BALZAN,3
BOLZAN,40
DOLZAN,3
MANZAN,15
RANZAN,3
VANZAN,5
PINZAN,2
KOZAN,3
ROZAN,1
PIEROZAN,6
MARZAN,1
ZORZAN,4
EN,1
BULGRAEN,2
BEN,5
FASIABEN,1
STABEN,1
KNABBEN,3
SEBBEN,6
SIEBEN,4
FREIESLEBEN,1
FREISLEBEN,2
SEBEN,4
CHAIBEN,2
DALBEN,2
DELBEN,3
STOELBEN,1
STILBEN,2
NASCIMBEN,1
TOBEN,1
ORBEN,1
URBEN,1
ZUBEN,1
EYBEN,1
MORACEN,1
RONCEN,1
OBLADEN,1
VUADEN,1
SAMOJEDEN,1
GLEDEN,1
ROHDEN,3
SUAIDEN,2
ZAIDEN,1
FEIDEN,2
HEIDEN,3
AMIDEN,1
AMSTALDEN,2
FELDEN,1
VELDEN,1
LANDEN,1
LINDEN,9
SCHWINDEN,3
BODEN,2
RHODEN,14
BARDEN,2
GARDEN,2
HARDEN,2
HERDEN,1
RISDEN,1
BAWDEN,1
KOHLSCHEEN,1
GREEN,3
SCHREEN,1
VANDESTEEN,1
ESTEFEN,2
STEFFEN,14
SCHOFFEN,4
HALFEN,1
TENFEN,6
ALTENHOFEN,1
BORNHOFEN,1
CHERFEN,2
TOUFEN,1
HAGEN,6
FELDHAGEN,1
WILDHAGEN,1
SEEHAGEN,1
STEENHAGEN,1
BOLGENHAGEN,2
BORKENHAGEN,1
KOPPENHAGEN,1
TUCHTENHAGEN,1
LEVENHAGEN,1
PANZENHAGEN,3
ISERNHAGEN,1
KIELWAGEN,1
ROLLWAGEN,1
REGEN,1
HAUEGEN,1
EFFGEN,4
OAIGEN,1
WEDDIGEN,1
BALDIGEN,1
EFFIGEN,1
HENNIGEN,2
WANGEN,1
LINSINGEN,3
ATZINGEN,2
LONGEN,2
DARGEN,1
DRIEBERGEN,1
MERGEN,4
GOERGEN,4
GORGEN,6
KONSGEN,1
WILTGEN,2
DITTGEN,3
SCHLOTTGEN,1
HUGEN,1
PUGEN,2
KONZGEN,1
FISBHEN,1
CHEN,6
BUNDCHEN,4
DECHEN,1
FEDECHEN,1
SEMCHECHEN,1
GRESCHECHEN,1
STREIECHEN,1
KLECHEN,1
ANTONECHEN,1
FRECHEN,1
IACHTECHEN,1
WOITECHEN,1
WOYTECHEN,1
GRAICHEN,1
REICHEN,2
DANELICHEN,1
ANTONICHEN,1
SICHEN,1
WELCHEN,1
WILCHEN,1
KAMCHEN,4
MALANCHEN,1
HENCHEN,1
MUENCHEN,1
PERONCHEN,1
MUNCHEN,5
VOLOCHEN,1
PARCHEN,1
FLAESCHEN,4
MARTINESCHEN,1
WOLOSCHEN,1
MOSCHEN,5
TAUCHEN,1
REHEN,1
SBEGHEN,3
STINGHEN,3
GUILHEN,3
GRANHEN,2
ROZENHEN,1
COHEN,40
ROHEN,1
STEPHEN,1
SHEN,1
CATHEN,1
KATHEN,1
NOTHEN,1
ROTHEN,3
DEBIEN,3
TREBIEN,2
LUCIEN,3
PRZYBYCIEN,1
SCHERDIEN,2
BENTHIEN,1
JULIEN,2
NIEN,1
LONIEN,1
JESIEN,1
LEVIEN,4
JEN,1
OSTJEN,1
EBECKEN,3
TELECKEN,1
RICKEN,2
PRICKEN,2
IOCKEN,1
DEKEN,1
TELEKEN,1
TELOEKEN,1
GUSHIKEN,6
MILKEN,2
WILKEN,2
FRANKEN,2
MONKEN,5
WANDEKOKEN,2
TELOKEN,1
SOKEN,1
WARKEN,2
GERKEN,3
DUINKERKEN,1
HOSKEN,5
PLAQUITKEN,1
BAUKEN,1
EYKEN,1
LEN,1
BALEN,8
ABALEN,1
MADALEN,1
WESTPHALEN,9
STRALEN,1
ROSALEN,2
WEIBLEN,1
BEELEN,1
THIELEN,1
JELEN,2
ALFLEN,5
GAHLEN,1
GEHLEN,16
GEHHLEN,1
MUHLEN,4
DILEN,1
GUTFILEN,1
MILEN,2
KLEN,2
ALLEN,3
BELLEN,1
CASTELLEN,1
WELLEN,3
MILLEN,3
GUILLEN,12
HOLLEN,1
COLEN,14
POLEN,1
ROSOLEN,3
KEULEN,1
KIWAMEN,1
DIEMEN,3
SLEMEN,1
DAHMEN,1
LEHMEN,2
